"item1","item2","item3","item4","item5","item6","item7","item8","item9","item10","item11","item12","item13","item14","item15","item16","item17","item18","item19","item20","item21","item22","item23","item24","item25","item26","item27","item28","item29","item30","item31","item32","item33","item34","item35","item36","item37","item38","item39","item40","item41","item42","item43","item44","item45","item46","item47","item48","item49","item50","item51","item52","item53","item54","item55","item56","item57","item58","item59","item60","item61","item62","item63","item64","item65","item66","item67","item68","item69","item70","item71","item72","item73","item74","item75","item76","item77","item78","item79","item80","item81","item82","item83","item84","item85","item86","item87","item88","item89","item90","item91","item92","item93","item94","item95","item96","item97","item98","item99","item100","NA","NA","NA","NA","NA","NA"
2,4,3,4,1,4,3,4,3,4,3,5,4,4,2,4,3,4,4,3,4,4,2,2,2,4,3,4,1,4,3,5,4,4,3,5,3,5,3,4,2,4,3,5,2,4,4,4,3,4,2,4,2,5,4,5,3,4,1,5,3,4,4,4,4,2,2,3,4,4,3,3,2,5,3,5,2,4,4,5,3,3,4,5,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,63,42,64,51,67,49
5,5,4,4,1,4,3,4,4,4,2,5,4,4,3,4,1,3,5,4,5,5,1,3,2,4,3,4,2,4,3,5,4,3,1,5,4,5,4,3,1,2,3,4,4,5,4,5,3,5,3,4,1,5,4,5,4,4,4,5,4,5,5,3,4,4,2,5,5,5,4,5,4,5,4,5,2,5,4,4,4,4,4,5,5,4,4,3,4,4,3,3,4,5,2,5,4,3,4,4,69,38,65,64,71,58
5,4,4,4,1,4,2,5,4,4,2,4,3,4,2,4,2,4,4,4,4,4,2,2,4,4,4,4,2,4,3,5,4,4,2,4,4,4,4,4,2,3,4,4,3,4,3,2,2,4,4,4,2,4,4,4,4,4,2,4,4,4,4,4,3,3,2,4,4,4,4,4,3,4,4,4,2,2,4,4,3,4,2,4,4,2,4,3,3,3,4,4,4,4,2,4,4,4,4,4,55,36,63,60,64,56
5,5,4,4,1,4,4,2,4,2,4,4,3,4,2,4,2,4,4,4,4,4,3,4,4,4,2,4,2,4,4,5,4,3,4,5,4,4,4,4,3,3,4,2,2,4,5,4,4,4,2,4,3,4,4,4,4,1,3,1,4,4,4,4,4,4,3,3,3,4,4,4,4,4,2,4,4,4,4,4,3,2,3,5,4,2,4,4,3,4,4,4,3,4,4,4,4,4,5,4,62,52,56,51,59,63
4,5,4,4,1,4,3,4,4,4,4,4,3,4,4,5,4,3,3,5,4,5,3,3,2,4,4,5,1,4,4,5,4,5,4,5,1,5,4,4,4,2,4,5,2,5,3,4,2,5,2,4,1,5,4,5,4,5,1,5,5,5,4,4,4,3,4,3,3,5,5,5,3,4,4,5,5,5,3,5,4,5,4,5,3,4,2,5,4,2,4,4,5,5,4,5,5,4,5,4,64,52,75,58,72,52
3,4,4,4,1,4,4,4,4,3,3,5,2,4,4,3,2,5,4,4,5,3,2,4,4,4,4,3,1,5,4,5,4,3,3,4,3,4,3,3,3,4,3,4,4,4,4,5,3,4,3,3,2,4,4,4,4,2,2,1,4,4,4,3,3,4,3,4,4,4,2,4,3,4,4,4,2,4,3,5,4,3,3,4,3,3,4,3,3,4,4,4,4,4,3,4,4,4,4,3,65,39,52,63,65,54
2,4,4,4,1,4,3,5,4,5,2,4,3,4,2,4,3,2,4,3,4,4,2,2,4,4,2,4,2,2,2,5,2,4,2,4,3,4,2,4,3,2,4,4,2,4,2,4,2,2,3,4,2,4,3,5,3,4,2,4,4,2,2,4,3,3,4,2,4,4,2,3,2,4,3,4,1,4,2,4,2,4,2,4,4,4,2,4,4,3,4,4,4,4,4,4,4,4,2,4,53,37,65,45,60,50
2,2,4,4,1,4,2,4,4,3,3,4,2,4,2,2,3,3,4,3,4,4,2,2,1,4,4,4,1,2,2,5,4,3,2,5,2,4,2,3,4,4,4,4,3,4,2,5,2,4,3,4,2,4,2,4,4,2,2,4,2,4,4,4,4,4,4,4,3,4,4,5,2,4,4,5,2,5,2,4,3,2,3,5,2,2,4,3,4,4,2,4,4,4,4,4,4,4,5,4,64,43,55,56,60,37
2,4,4,3,2,4,5,2,4,4,2,4,2,3,2,2,2,4,4,5,4,2,2,3,4,4,2,4,2,4,4,5,4,2,3,4,4,4,1,2,2,4,3,4,4,3,4,4,2,4,2,4,2,4,5,4,4,2,2,5,4,3,2,4,4,4,4,4,4,4,4,4,4,4,4,5,2,4,4,4,4,4,4,5,3,2,2,2,2,4,5,4,4,3,4,4,4,3,5,4,65,43,50,51,60,59
2,5,4,4,2,4,4,4,4,4,4,5,2,4,4,4,4,4,4,4,4,5,4,4,2,2,5,5,2,4,4,5,4,4,4,5,4,4,4,4,2,4,4,4,2,4,4,4,4,5,4,4,2,4,4,5,2,2,2,5,4,4,4,5,4,4,2,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,4,5,4,4,4,5,4,4,4,2,4,4,4,4,4,4,5,4,68,52,66,61,62,56
3,2,3,5,2,4,2,4,4,4,4,5,3,4,2,4,2,3,4,2,4,4,1,5,2,2,3,5,1,5,3,5,3,4,1,5,4,4,4,4,1,2,3,2,2,4,2,1,4,1,3,4,2,5,2,5,4,4,2,5,4,4,3,4,2,2,4,3,2,4,4,4,2,4,3,5,2,4,2,5,2,5,4,5,2,2,4,5,2,1,3,2,3,5,1,5,4,2,4,4,61,33,70,49,51,47
3,2,4,3,1,3,5,5,2,4,4,2,2,5,2,5,1,2,3,3,5,5,1,2,1,4,2,4,2,2,4,5,1,4,5,5,1,5,4,2,2,4,5,5,2,3,2,3,1,3,1,2,3,4,5,5,2,4,4,3,4,5,2,4,4,4,2,5,5,3,3,4,3,4,4,5,1,2,3,5,1,4,4,3,2,5,2,3,1,4,5,3,2,4,1,4,5,1,4,5,51,39,59,41,69,49
5,2,4,4,1,3,1,4,5,3,3,5,4,4,5,5,2,5,4,4,5,4,2,2,1,5,5,5,1,5,4,4,5,2,2,5,4,5,4,5,4,5,4,5,2,5,2,5,2,4,4,4,2,5,4,4,5,2,1,5,4,5,4,5,4,5,2,4,4,5,4,5,5,5,4,4,4,5,4,5,4,1,4,5,4,2,4,4,4,5,4,2,5,4,2,5,5,5,5,5,75,42,62,69,64,56
4,4,4,4,1,3,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,2,3,4,3,4,2,4,2,4,4,5,4,2,2,5,4,5,4,5,2,3,4,4,4,5,4,1,4,3,3,4,2,4,4,4,4,3,3,4,5,4,4,3,4,2,3,3,2,4,4,5,3,4,4,4,2,4,4,5,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,5,5,4,5,4,60,49,57,57,65,60
2,4,4,4,1,3,3,4,4,4,4,3,4,2,4,4,2,4,3,4,5,4,2,2,2,4,4,4,2,5,4,4,4,3,2,4,2,5,4,4,4,3,3,4,4,4,2,4,3,4,4,3,2,4,3,5,4,3,2,4,4,3,5,4,4,4,2,4,4,4,1,5,3,4,2,5,2,4,2,5,2,2,4,4,2,4,4,4,2,3,2,5,4,2,2,4,4,3,1,4,60,38,58,62,65,44
3,3,5,5,1,3,4,4,4,4,2,5,2,4,3,4,2,4,3,3,4,4,4,5,1,4,5,4,1,5,5,5,4,4,1,5,2,3,4,4,2,3,4,5,4,5,4,4,2,2,2,4,4,3,4,5,5,5,1,5,2,3,5,5,4,3,2,4,5,5,3,3,3,4,4,4,1,4,2,4,5,5,1,5,1,4,4,5,2,4,3,4,5,4,2,5,5,4,5,5,66,35,71,68,61,43
4,4,3,2,2,3,2,4,4,4,2,5,2,5,2,4,2,5,4,4,4,3,2,2,2,4,3,4,2,4,3,5,4,3,4,5,2,5,3,4,4,3,3,4,3,4,4,3,2,4,3,4,2,4,4,4,4,4,2,5,3,5,2,4,2,3,2,4,3,4,3,5,4,4,4,5,2,4,4,4,4,4,4,5,2,2,2,2,4,3,4,4,4,4,4,4,5,4,5,4,63,45,59,52,66,47
4,2,2,4,2,3,4,3,3,4,3,5,4,3,2,2,2,4,3,2,3,3,2,3,2,2,3,4,2,3,4,4,3,2,3,4,4,4,4,3,3,4,3,3,3,4,3,3,3,3,2,4,2,4,3,3,3,3,3,4,5,4,3,2,3,4,3,4,3,4,3,4,3,3,3,4,2,4,3,4,3,2,3,3,4,4,4,3,3,4,3,3,4,3,3,4,4,3,3,3,60,42,51,48,51,55
2,3,3,4,2,3,2,4,3,4,4,2,3,2,2,4,2,4,4,4,4,4,2,2,1,4,3,4,2,2,2,4,4,3,3,2,2,4,4,4,2,3,3,4,2,4,2,3,1,4,2,4,2,4,3,4,3,4,2,2,3,4,4,4,2,4,3,4,4,4,2,4,2,4,4,4,2,4,2,4,2,3,3,3,2,4,2,4,2,4,2,4,4,4,2,4,4,3,4,4,50,36,62,50,61,37
1,4,4,4,2,3,2,4,4,4,4,4,2,4,4,2,2,3,4,4,4,4,3,4,1,4,3,5,2,3,2,4,4,4,4,4,2,4,4,4,3,4,3,4,2,4,3,5,2,4,2,4,2,4,2,4,4,2,2,2,4,4,4,4,4,4,3,3,4,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,3,2,4,4,2,4,2,3,4,4,4,4,3,4,4,4,59,49,61,59,60,39
3,4,4,5,2,3,4,5,3,4,1,4,2,4,4,4,2,4,4,4,5,4,3,2,2,4,4,4,4,3,4,5,3,3,3,5,5,4,3,4,4,3,3,4,2,4,4,4,4,5,2,5,2,4,2,5,3,3,2,4,3,4,5,4,4,2,2,4,4,5,4,5,3,5,4,5,2,4,4,5,4,4,4,5,4,3,4,4,4,4,4,5,4,4,4,5,4,4,4,5,61,49,66,58,70,53
3,3,4,3,3,3,3,4,4,4,3,4,2,4,4,4,2,3,4,4,4,3,2,5,2,4,4,4,3,1,3,4,4,3,3,4,3,4,4,4,2,4,3,4,2,3,4,5,2,4,4,4,3,4,3,4,2,3,2,4,4,4,4,3,4,4,2,4,4,4,5,5,3,4,4,4,2,4,2,4,4,4,3,4,2,3,4,3,4,4,3,4,4,3,4,4,4,4,5,4,62,49,56,60,62,44
5,4,2,4,3,3,4,5,3,4,4,3,3,4,2,3,2,4,5,5,2,4,2,5,2,4,4,4,1,4,4,5,5,4,4,4,5,4,4,4,1,2,4,5,1,4,4,3,3,4,1,4,3,3,4,4,3,4,4,5,5,5,4,4,4,3,4,4,2,4,4,5,4,4,3,4,1,5,5,4,2,4,5,5,4,4,4,3,4,3,4,3,3,4,4,4,4,4,5,3,61,50,62,45,68,65
2,3,4,5,3,3,3,4,4,4,3,3,2,3,4,5,2,3,4,4,5,4,2,3,2,4,4,5,3,4,4,5,4,2,2,4,3,4,4,4,2,4,3,4,4,4,4,2,2,4,2,4,4,4,3,4,5,3,1,4,3,4,4,4,2,4,3,4,4,4,4,5,2,4,4,4,2,4,3,4,4,2,4,4,4,3,4,4,3,4,2,4,5,4,4,5,2,3,5,4,60,45,62,65,62,45
4,4,4,4,5,3,5,4,4,4,3,5,2,4,4,5,3,4,3,4,4,4,2,4,2,5,4,4,1,5,4,4,4,4,2,5,3,5,4,4,2,4,3,4,4,4,2,4,3,4,3,5,1,4,4,5,4,3,2,5,3,4,4,5,3,3,3,4,4,4,3,4,4,4,4,5,1,4,4,4,4,4,3,5,3,2,3,4,3,4,3,3,4,4,2,5,4,4,5,3,68,38,67,62,64,53
5,4,3,4,1,2,4,4,4,4,3,5,2,5,4,4,3,3,4,4,5,3,2,5,1,4,4,5,2,4,4,5,4,3,4,5,2,5,3,3,3,3,3,4,2,4,3,4,2,4,2,4,2,4,5,4,4,3,2,5,3,4,3,3,4,3,2,3,3,5,4,5,3,5,3,4,3,4,4,4,3,2,3,5,2,3,3,4,4,3,3,4,4,4,4,4,4,4,5,4,64,47,59,54,66,49
4,4,4,4,1,2,5,3,4,3,4,5,4,3,4,4,2,4,4,4,5,4,2,3,2,4,3,4,2,3,4,4,4,3,4,5,1,4,4,4,2,4,3,4,3,4,4,4,2,2,2,4,2,4,5,4,4,3,2,5,2,4,4,4,4,4,2,4,4,4,2,4,2,5,4,4,2,3,4,5,4,3,4,5,2,1,2,4,4,5,4,4,4,4,2,4,4,4,5,4,64,43,60,59,59,50
3,5,4,5,1,2,4,4,3,4,3,4,1,5,4,4,3,4,3,5,4,5,3,2,2,5,4,4,2,3,4,5,4,4,5,4,2,5,4,4,2,2,4,4,3,5,3,3,2,5,2,5,2,4,4,4,4,3,1,5,4,4,4,5,4,4,4,4,4,4,3,5,3,5,4,5,1,5,4,4,4,5,3,5,3,3,4,4,4,4,3,5,4,4,2,2,4,4,5,3,58,42,70,60,72,50
3,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,2,2,4,4,4,4,2,5,4,4,4,4,2,4,4,4,4,4,4,4,2,4,4,4,2,4,3,4,4,3,4,2,4,4,4,5,4,4,2,4,4,4,4,4,4,4,4,4,2,4,2,4,4,4,4,4,4,3,2,3,4,4,4,4,4,4,2,4,4,4,4,4,59,48,63,62,63,56
2,4,4,5,2,2,4,5,4,5,2,4,2,4,3,4,2,4,5,3,4,4,2,4,2,5,3,4,2,3,4,5,4,4,2,5,2,4,4,5,2,4,4,4,2,5,4,4,4,4,3,4,2,4,4,5,3,4,2,4,2,4,4,5,4,4,3,4,4,4,3,4,3,4,4,4,2,4,2,4,4,4,4,5,1,3,4,5,4,4,4,4,4,4,3,4,4,4,4,4,63,42,70,58,66,48
4,4,5,2,1,4,3,3,5,2,3,4,5,4,4,5,1,5,4,4,5,4,2,5,3,3,4,5,1,5,5,3,5,4,3,4,4,5,4,4,2,4,4,5,5,4,4,5,2,3,4,4,1,3,5,3,2,2,4,4,4,4,4,4,4,4,3,3,5,4,5,5,4,3,4,4,2,4,3,4,4,2,4,4,3,4,4,4,2,4,4,3,5,4,3,5,5,4,5,5,69,42,58,69,58,60
4,4,4,4,1,4,4,5,4,4,2,5,4,4,4,4,2,4,3,4,4,4,1,4,3,4,4,4,2,2,4,5,4,4,2,5,4,4,4,2,2,3,4,4,4,5,2,2,4,4,4,4,2,4,4,5,4,3,1,5,4,4,4,4,3,4,2,4,4,4,2,5,3,4,4,5,4,2,3,5,4,4,2,5,4,2,4,4,3,4,5,5,4,4,2,4,4,4,5,4,62,33,63,64,67,59
2,4,3,3,2,4,3,5,4,4,4,5,3,5,3,3,2,3,4,4,4,4,2,4,2,4,3,4,2,3,3,5,4,3,3,4,2,4,4,4,3,3,4,4,2,4,3,3,2,4,2,4,2,4,3,4,3,2,2,4,3,4,4,3,4,3,3,3,3,4,3,4,2,4,2,3,2,4,2,4,4,2,4,5,2,3,3,3,3,3,2,4,4,4,3,4,4,4,2,3,60,44,54,52,65,42
2,2,4,4,2,4,4,4,4,4,4,5,3,4,4,3,2,4,4,4,4,4,2,2,2,4,2,4,2,4,2,4,4,4,4,4,2,4,4,4,2,3,3,4,2,4,2,3,4,4,4,4,2,4,4,4,4,2,2,4,2,2,4,4,2,4,2,4,4,4,4,4,2,4,4,4,2,4,4,4,4,4,4,5,3,2,4,3,4,4,4,4,4,4,4,4,4,4,4,4,62,44,60,60,58,47
2,3,2,5,2,4,2,4,5,2,4,5,3,5,4,2,4,4,4,4,5,4,1,5,1,4,2,4,2,5,2,5,4,1,4,5,1,5,3,4,4,4,3,5,2,3,2,4,1,5,2,4,1,5,2,5,4,2,2,4,4,5,3,5,5,5,1,4,2,4,3,5,4,5,2,5,3,5,1,4,4,2,4,5,2,4,4,2,4,4,1,4,4,4,2,5,4,2,5,4,74,47,53,52,71,34
3,4,3,5,2,4,3,4,4,3,3,5,3,5,2,4,2,3,4,4,4,3,2,1,1,5,2,4,2,2,4,5,2,3,4,4,4,5,4,4,2,2,4,5,1,4,2,3,4,5,2,4,2,5,2,5,4,3,2,5,4,4,4,5,3,3,2,4,4,4,3,3,3,5,2,5,2,4,2,5,2,4,4,5,3,5,2,4,2,2,3,4,4,4,2,4,4,4,4,2,55,39,63,46,74,49
4,5,4,4,2,3,4,4,5,4,4,4,3,4,4,3,4,5,5,4,4,4,3,4,5,4,4,4,2,4,5,4,5,2,4,4,4,4,5,3,3,2,1,4,3,4,3,4,5,5,3,4,4,4,4,5,5,3,3,4,4,4,4,4,4,3,2,4,4,3,4,5,4,4,4,3,3,4,5,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,5,4,4,4,4,63,55,55,66,66,62
3,4,4,5,2,5,4,4,5,4,3,5,3,4,5,4,4,2,4,4,5,5,2,4,2,5,4,5,1,5,3,5,5,4,2,5,5,5,5,4,3,3,4,5,5,5,4,4,5,5,3,5,3,4,5,5,5,4,2,5,4,4,5,3,4,3,2,4,5,5,5,5,4,5,4,5,1,5,3,5,4,3,3,5,5,5,5,3,5,2,4,3,5,5,2,4,4,5,5,4,66,46,69,74,72,60
3,4,4,4,2,4,4,4,4,3,3,5,3,3,4,3,4,3,3,3,4,4,2,4,2,4,4,4,2,4,5,4,4,3,3,4,3,4,3,3,4,3,3,4,3,5,4,4,3,4,2,4,4,4,2,3,4,2,2,3,4,3,3,3,4,3,2,3,4,4,4,4,4,4,4,4,4,4,2,4,4,2,4,4,3,2,3,3,4,3,4,3,3,3,3,4,4,3,4,4,60,53,54,57,56,50
4,4,4,4,1,3,4,5,4,5,2,4,3,5,4,5,2,2,4,4,4,5,1,2,1,5,3,5,1,2,4,5,2,4,3,4,3,5,4,4,2,3,3,5,2,5,4,4,3,5,4,5,1,4,4,5,4,4,2,5,4,4,4,5,4,4,1,4,3,5,3,5,2,4,4,5,1,4,4,5,2,4,3,5,3,2,2,5,4,3,4,4,4,4,4,4,4,4,4,4,58,38,74,54,71,51
4,5,2,4,1,5,5,4,4,4,3,4,2,5,2,4,4,5,4,4,2,4,3,1,2,5,4,4,1,1,5,5,4,4,1,5,4,5,4,4,2,5,4,4,2,5,4,5,5,5,2,4,2,5,5,4,4,4,2,3,5,5,1,3,4,5,4,2,2,5,4,5,5,5,2,5,2,5,5,4,4,4,4,4,2,4,2,3,2,5,2,2,2,4,2,5,5,4,2,4,68,41,65,43,68,63
3,4,3,3,1,5,4,4,4,3,2,4,3,2,3,3,2,3,4,3,4,4,1,4,3,3,3,4,2,4,4,1,3,3,2,4,5,4,4,4,2,3,3,3,3,4,3,4,4,4,3,4,3,4,3,4,4,3,4,1,4,4,4,3,3,4,3,3,4,4,4,5,4,4,4,4,2,4,3,4,4,4,3,4,4,4,4,3,3,4,3,4,4,4,3,4,3,5,4,2,61,40,57,58,55,57
3,4,2,4,1,5,4,4,4,4,2,3,3,4,3,4,3,3,4,3,3,4,1,3,2,3,2,4,2,4,5,4,3,4,3,4,4,4,3,3,2,3,3,4,2,4,3,3,4,4,2,4,1,3,5,3,3,3,3,4,4,4,4,4,4,3,3,3,3,4,3,4,4,4,2,4,2,4,4,4,4,3,3,3,4,3,3,4,3,3,4,4,4,4,3,3,4,4,3,3,55,39,61,47,59,60
5,3,3,4,1,5,4,4,5,4,4,5,4,4,3,4,2,4,4,4,5,3,4,4,3,5,3,4,1,5,4,4,5,4,4,5,5,5,3,3,3,3,4,4,3,4,5,4,4,4,3,4,3,5,4,4,3,3,3,1,4,4,3,4,3,3,2,4,4,4,5,4,4,4,3,5,2,1,4,4,4,3,2,5,4,4,4,3,3,4,4,5,4,4,4,4,5,4,5,4,62,49,60,58,66,63
4,5,3,4,1,5,3,5,5,4,3,5,4,4,3,4,2,4,4,4,5,4,2,4,4,5,3,5,1,5,5,5,4,3,4,5,4,5,4,4,2,4,4,5,2,4,3,5,3,1,4,4,2,5,4,4,4,2,1,5,4,5,4,5,3,5,2,5,3,5,4,5,4,5,4,5,3,5,4,5,4,3,4,5,4,4,4,4,4,5,4,4,3,4,4,5,4,4,5,4,77,43,64,59,71,61
2,4,4,4,1,5,1,2,5,2,2,5,2,3,4,5,2,5,3,4,4,5,2,5,1,3,5,5,1,5,4,5,5,3,2,5,2,4,4,5,2,4,3,4,3,5,2,4,3,4,4,4,1,5,1,4,4,2,2,5,5,5,4,5,3,4,1,4,4,4,2,4,3,4,4,5,1,1,1,5,4,3,2,2,1,1,4,4,2,5,2,4,4,3,2,5,4,4,4,4,69,29,64,66,60,35
2,5,4,4,1,5,2,4,4,4,4,5,3,4,5,4,2,5,2,2,5,4,3,3,2,4,4,4,1,4,3,5,4,3,2,5,3,4,4,4,3,4,3,4,4,4,3,3,3,4,4,4,2,4,4,4,4,3,2,5,4,4,5,4,4,4,3,4,4,4,4,4,3,5,4,5,2,5,2,5,4,4,4,5,3,3,4,4,4,4,3,3,4,3,4,5,5,4,5,4,70,45,62,67,64,45
2,3,4,4,1,5,3,4,4,3,1,2,4,4,4,4,2,3,5,2,5,4,2,4,1,3,5,4,1,4,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,5,4,4,3,3,1,4,4,4,5,2,1,5,4,5,5,4,3,3,2,4,5,4,2,5,5,4,4,4,2,5,1,5,5,2,4,4,3,3,2,4,2,2,4,2,5,4,2,4,5,4,5,5,63,33,58,68,59,54
4,4,5,4,1,5,1,4,4,4,3,4,4,4,5,4,2,4,4,3,5,3,2,3,1,4,4,4,2,5,4,4,2,4,2,4,3,4,4,4,2,5,4,4,4,4,4,4,4,5,2,5,2,4,2,4,4,4,2,4,3,3,5,4,2,5,3,4,4,5,4,5,4,4,4,5,2,4,3,4,3,2,3,5,3,4,3,4,2,5,2,4,4,3,2,4,5,4,4,4,70,37,63,62,63,49
1,4,5,4,1,5,4,4,3,1,3,4,5,3,2,4,2,3,4,1,4,5,1,4,3,2,4,5,1,3,4,4,3,3,4,4,2,2,4,5,3,5,3,3,2,4,4,5,1,3,3,5,1,5,4,4,4,3,1,4,5,4,4,5,2,3,3,4,2,5,3,5,3,3,4,5,2,1,2,3,2,4,4,4,3,2,4,5,2,2,3,2,4,5,2,4,3,4,4,3,61,36,68,54,48,50
1,3,2,5,1,5,1,2,3,4,1,4,2,4,1,2,2,3,3,5,4,2,1,3,1,5,3,5,3,5,1,4,3,3,1,5,2,3,2,2,1,4,3,5,1,5,2,5,4,3,1,5,2,5,1,4,2,5,1,4,1,4,4,5,3,4,1,5,3,5,2,4,2,4,2,5,3,5,1,4,2,5,2,3,1,3,2,3,1,3,1,4,1,4,4,5,1,3,5,2,67,30,65,36,62,26
5,5,4,5,1,5,4,5,5,5,1,5,5,5,5,5,2,5,5,5,5,5,2,5,2,5,5,5,1,5,4,5,5,5,1,5,5,5,5,5,1,3,4,5,5,5,2,5,2,5,4,5,1,5,4,5,5,5,1,5,4,4,5,5,4,5,1,5,5,5,4,5,4,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,5,5,2,5,5,5,4,5,5,5,5,5,78,32,80,78,79,61
4,4,4,5,1,5,3,4,4,4,2,4,2,4,5,2,2,3,5,3,3,4,2,1,1,4,1,5,1,5,3,5,4,4,2,2,5,4,2,4,4,4,5,4,2,4,4,5,5,4,3,5,1,5,4,3,3,4,2,5,5,4,4,5,2,4,3,3,4,5,2,5,4,5,4,3,4,5,4,5,1,4,3,2,5,3,1,4,4,3,5,4,4,4,4,5,5,2,5,5,63,40,66,49,63,63
2,5,4,5,1,5,3,4,4,4,2,5,2,4,5,4,4,5,2,4,4,4,1,5,1,4,4,4,1,5,4,4,4,4,3,5,3,5,4,4,2,4,4,5,3,4,4,5,4,4,2,5,2,5,3,4,3,3,2,5,4,4,4,3,4,4,2,4,4,5,5,4,4,4,4,4,3,5,4,5,4,4,4,5,2,4,4,4,3,4,3,4,4,4,2,4,4,4,5,4,75,43,65,61,68,47
3,5,5,5,1,5,3,5,3,4,1,5,4,5,5,5,4,3,3,5,5,5,1,4,2,5,3,5,1,5,4,5,4,4,2,5,3,5,4,5,2,3,4,5,5,5,2,5,1,5,5,5,3,4,4,5,4,4,1,5,4,4,5,5,4,3,2,5,4,5,4,5,3,5,4,5,1,5,4,5,4,4,3,5,4,3,4,5,4,2,4,5,5,4,2,4,5,4,5,3,68,36,75,69,77,52
1,5,5,5,1,5,5,5,5,5,1,5,1,5,5,5,1,5,1,5,5,5,1,5,1,5,5,5,1,5,5,5,5,5,1,5,1,5,5,5,1,5,1,5,5,5,5,5,1,5,5,5,1,5,5,5,5,5,1,5,1,1,5,5,5,5,1,5,5,5,1,5,1,5,5,5,5,5,1,5,5,5,1,5,1,5,5,1,5,5,1,5,5,5,1,5,5,5,5,5,80,32,76,80,76,28
2,5,2,4,2,5,3,4,5,4,2,5,2,4,5,3,2,3,3,4,5,4,1,2,1,4,3,4,1,4,4,5,4,4,2,5,2,4,4,3,2,4,3,5,2,4,2,3,1,5,3,4,1,5,4,5,4,4,1,5,3,3,4,4,4,4,3,4,4,5,4,4,2,4,3,5,2,4,3,5,3,4,2,5,4,2,4,3,4,3,3,4,4,4,4,5,3,2,5,4,66,36,63,59,67,43
3,3,4,4,2,5,2,4,4,4,2,4,2,4,3,4,2,3,3,5,4,4,3,3,3,5,4,4,1,5,4,5,4,3,4,5,2,5,4,4,2,3,3,5,3,4,3,4,2,4,3,5,2,4,3,5,4,3,3,5,3,4,4,2,4,3,2,4,4,4,5,5,3,4,4,5,2,4,3,5,4,4,4,5,2,3,4,4,5,3,3,4,3,4,4,4,5,4,5,5,65,48,62,60,69,43
2,4,4,4,2,5,2,4,4,4,2,4,2,2,4,4,2,2,4,4,5,2,2,2,2,4,2,4,2,4,2,5,4,2,2,5,2,4,2,4,2,4,4,4,2,4,2,4,2,4,4,4,2,4,4,4,4,2,2,5,2,4,4,5,4,4,2,4,4,5,2,4,2,4,4,5,2,4,2,4,4,4,2,5,2,2,4,2,4,4,2,4,4,4,4,4,4,4,4,4,64,38,59,59,61,38
2,3,4,4,2,5,4,4,4,4,2,4,2,5,4,4,2,3,4,4,5,4,3,4,2,4,3,4,2,5,4,5,4,2,3,4,3,4,2,4,2,4,3,4,3,3,4,4,2,4,3,4,2,4,2,4,4,3,2,4,3,4,4,3,4,4,2,4,4,4,4,5,2,4,4,4,2,5,2,4,4,4,2,4,2,3,3,3,4,4,3,4,4,4,4,4,4,3,5,4,67,44,58,59,64,42
5,5,5,4,2,5,3,5,3,3,2,4,3,4,3,5,2,3,4,3,5,3,3,3,1,4,4,5,2,3,3,4,5,5,1,5,4,4,5,4,2,3,3,4,4,5,5,4,5,4,5,5,2,4,5,5,4,3,1,4,5,4,3,5,3,3,4,4,5,4,3,4,3,4,5,4,3,1,2,5,4,2,3,3,5,4,3,4,3,3,5,3,5,4,4,4,5,4,5,4,56,41,65,68,66,60
3,4,3,5,2,5,4,5,4,4,3,4,2,4,3,5,2,1,3,4,5,4,3,4,2,4,3,5,2,4,3,5,4,4,3,4,2,4,4,4,2,3,3,5,3,5,3,4,2,4,3,4,2,4,4,5,4,2,2,4,3,4,3,4,3,3,2,3,4,5,4,4,3,4,3,5,2,4,3,5,4,4,3,5,2,4,3,4,4,4,3,4,3,4,3,4,5,4,5,4,61,43,68,56,68,44
3,2,2,2,1,4,5,4,4,3,5,4,4,5,2,2,4,4,5,4,2,5,4,5,2,5,4,4,1,4,4,4,4,2,5,4,4,5,4,5,2,4,5,5,2,5,5,4,4,2,2,2,1,4,5,5,2,2,5,2,5,5,2,4,4,5,5,2,2,5,5,5,2,4,2,4,4,4,5,5,2,1,4,2,5,4,4,2,4,5,5,4,4,5,5,5,4,4,5,5,65,59,53,44,65,68
4,3,2,4,1,4,3,4,4,4,4,5,4,4,2,5,4,3,4,4,5,3,3,4,2,4,3,4,1,2,5,5,3,3,4,5,4,5,3,4,4,2,4,4,2,4,5,4,3,4,2,5,1,5,4,5,2,4,4,5,3,4,4,5,4,3,1,4,4,5,3,5,4,4,3,5,3,5,4,5,3,5,4,5,2,5,3,2,4,2,5,4,4,4,2,5,5,5,5,5,64,51,66,49,68,56
